WKT,KULTHAT_ID,NEV
"MULTIPOLYGON (((536601.8 108632.8,536646.4 108768.2,536929.1 109113.0,537125.6 109277.7,537543.2 109486.5,537531.5 110178.6,537637.2 110243.3,537579.4 110714.9,537584.9 110716.5,537584.9 110716.5,538051.7 110848.3,538154.5 110331.4,538496 110370,538563.9 109913.4,539045.5 109876.3,539211.3 109910.7,539482.2 109904.5,539482.2 109904.5,539621.3 109628.1,539765.6 109381.8,539909.3 109010.1,540048.6 108753.7,540293.9 108632.3,540484.3 108581.4,540620.2 108463.9,540624.2 108460.4,540624.2 108460.4,540671.7 107913.6,540832.4 107938.0,541002.1 106748.8,541130.1 106251.8,541083.4 105931.1,540756.4 105762.0,540798.2 105079.8,540587.5 105100.7,540576.0 104804.9,540370.3 104815.8,540370.3 104815.8,539765.0 106197.4,538866.4 106136.1,538479.8 106082.6,538198.6 106048.6,538441.9 106549.1,537885.0 106566.5,537826.5 106907.7,537664.9 106697.8,537610.3 106813.4,537414.7 106849.3,537414.7 106849.3,537455.6 108012.6,536938.8 108019.8,536699.4 108326.7,536590.4 108597.9,536601.8 108632.8)))",790,Gige
"MULTIPOLYGON (((536647.2 65800.7,537422.7 65799.0,537673.0 65682.6,537798.0 65581.8,538070.9 65399.3,538070.9 65399.3,539102.5 65179.7,538764.8 64581.8,539362.3 64295.9,539777.9 64997.7,540453.3 64711.8,541440.4 64451.8,543091.1 64149.0,543091.1 64149.0,544153.4 62730.9,543817.0 62730.6,543572.9 62849.4,543029.6 62781.9,542726.4 62655.9,542494.9 62619.1,542109.6 62699.8,541863.2 62673.2,541780.0 62168.3,541956.9 61920.2,542210.1 61741.2,542553.1 61520.9,542591.1 61385.1,542489.3 60975.6,542489.3 60975.6,542485.3 60976.4,542184.0 61035.1,542080.7 61171.8,541745.2 61226.7,541531.8 61059.4,541358.2 60876.4,541105.9 60794.8,540716.9 59864.7,540716.9 59864.7,540109.1 61879.0,538515.6 64000.0,537885.3 64607.4,537885.3 64607.4,536647.2 65800.7)))",791,Tótújfalu
"MULTIPOLYGON (((536696.2 267291.3,536746.1 267336.7,537061.7 267428.4,537432.6 267485.2,538244.5 267619.3,538514.6 267771.0,538990.0 267993.7,539219.3 268265.4,539553.8 268562.6,539702.6 268859.0,539435.3 269133.4,540700.1 270863.2,540573.7 271028.0,541156.6 271777.4,541629.9 271458.9,541863.7 271815.8,541676.6 272085.6,541761.7 272131.1,541916.4 272272.1,541774.8 272486.9,541542.8 272711.3,541686.4 273057.8,541940.2 273434.8,541957.6 273699.5,541957.9 273703.5,541957.9 273703.5,542028.9 273725.9,542118.7 273826.6,542203.2 273962.3,542302.9 274078.0,542382.7 274168.6,542342.3 274203.5,542201.5 274273.0,542085.9 274312.5,541945 274387,541924.8 274417.0,541849.0 274511.9,541843.6 274597.0,541848.1 274677.2,541877.8 274757.6,541972.3 274913.3,541966.6 275033.6,541940.7 275178.8,541940.7 275183.8,542096.4 275149.5,542287.1 275140.3,542407.4 275150.9,542552.6 275201.7,542949.8 275483.9,542953.8 275486.7,542953.8 275486.7,543406.6 274956.1,543406.6 274956.1,544302.2 273906.6,545481.6 273212.3,546543.7 272290.4,546999.1 271964.4,546999.1 271964.4,546459.4 271732.2,546214.1 271640.8,545979.6 271394.2,545870.1 271238.3,545835.3 271183.0,546138.0 270863.7,545927.2 270728.2,545927.2 270728.2,545863.1 270687.0,545529.6 271121.4,545327.6 271376.1,545190.9 271595.9,545005.0 271655.2,544668.4 271738.8,544437.1 271832.9,544331.3 271927.6,544316.3 271922.6,544181.6 271786.6,544000.3 271906.0,543631.2 271513.4,543441.8 271292.0,543326.9 271196.3,542994.2 271500.4,542853.3 271569.9,542713.7 271418.9,542599.2 271263.0,542388.7 271221.9,542274.2 271056.0,542159.5 270935.2,541868.3 270968.9,541783.1 270968.5,541518.1 270801.9,541378.6 270625.8,542108.8 270113.1,541898.7 269991.9,541960.3 269736.6,541992.5 269360.9,542015.1 268884.9,542102.0 268594.6,542168.8 268304.3,542235.0 268124.2,542256.0 267948.9,542367.4 267769.0,542458.6 267589.0,542549.5 267489.2,542590.1 267399.2,542590.1 267399.2,542300.9 267082.1,541557.5 266332.0,540634.3 265435.6,540393.0 265519.7,539371.0 264117.5,539371.0 264117.5,539075.3 264305.7,538933.4 264570.7,538946.7 264886.4,539051.1 265067.3,539265.3 265339.0,539439.7 265560.3,539459.3 265645.6,539603.3 265906.8,539645.2 266204.3,539645.2 266204.3,539666.1 266353.1,539618.7 266763.9,539496.8 267038.9,539345.2 267253.7,538974.1 267231.9,538683.7 267120.3,538464.2 266903.8,537883.1 266745.7,537506.6 266799.0,537190.0 266892.8,536958.6 267011.9,536757.1 267156.3,536696.2 267291.3)))",792,Gyõrzámoly
"MULTIPOLYGON (((536696.2 267291.3,536645.8 267336.2,536655.4 267421.4,536679.6 267576.9,536758.9 267747.7,537009.2 267844.1,537244.9 267870.2,537621.1 267872.0,537846.5 267938.2,538031.1 268119.5,538054.7 268400.2,537948.4 268570.1,537766.6 268789.8,537766.6 268789.8,538126.5 269022.0,538255.7 269263.1,537953.1 269542.3,538067.7 269688.2,538316.9 269995.1,538580.9 270342.1,538764.4 270733.8,538972.6 271185.8,539126.8 271432.1,539326.2 271653.6,539781.7 271836.1,539629.1 272226.3,539644.2 272216.3,539864.7 272252.4,540155.9 272208.7,540503.4 271969.8,540931.2 272633.3,540326.6 273111.5,540476.3 273252.6,540685.9 273454.0,541076.4 273611.2,541618.3 273740.6,541622.3 273741.6,541622.3 273741.6,541632.8 273694.0,541677.9 273689.2,541883.7 273680.1,541957.9 273703.5,541957.9 273703.5,541957.6 273699.5,541940.2 273434.8,541686.4 273057.8,541542.8 272711.3,541774.8 272486.9,541916.4 272272.1,541761.7 272131.1,541676.6 272085.6,541863.7 271815.8,541629.9 271458.9,541156.6 271777.4,540573.7 271028.0,540700.1 270863.2,539435.3 269133.4,539702.6 268859.0,539553.8 268562.6,539219.3 268265.4,538990.0 267993.7,538514.6 267771.0,538244.5 267619.3,537432.6 267485.2,537061.7 267428.4,536746.1 267336.7,536696.2 267291.3)))",793,Gyõrladamér
"MULTIPOLYGON (((536825.8 103436.8,536822.7 103440.8,536347.1 104050.7,536530.0 104506.2,536561.8 104847.1,536779.9 105317.5,536912.6 105763.3,536920.2 106289.8,536912.5 106756.2,536983.2 106856.2,537410.7 106849.4,537414.7 106849.3,537414.7 106849.3,537610.3 106813.4,537664.9 106697.8,537826.5 106907.7,537885.0 106566.5,538441.9 106549.1,538198.6 106048.6,538479.8 106082.6,538866.4 106136.1,539765.0 106197.4,540370.3 104815.8,540370.3 104815.8,540371.4 104811.8,540458.9 104464.4,540442.9 104263.9,540456.6 103988.0,540456.6 103988.0,540452.6 103987.4,540044.8 103924.6,539557.2 103761.2,539409.8 103375.7,539377.8 102989.7,539267.1 102935.0,538855.4 102881.6,538665.9 103133.1,538333.4 102853.7,538093.8 103120.5,537647.3 103132.4,537447.6 103348.9,537233.5 103675.8,536825.8 103436.8)))",794,Rinyakovácsi
"MULTIPOLYGON (((537046.1 226284.9,537232.1 226490.1,537383.3 226820.4,537519.2 227060.7,537620.2 227366.0,537771.3 227661.3,537887.4 227996.7,537898.2 228282.1,537738.7 228592.7,537629 228778,537774.5 228863.0,538080.8 229113.1,537926.2 229373.6,537686.1 229554.0,537682.2 229954.6,537612.5 230119.9,537602.7 230205.0,537602.7 230205.0,537606.7 230207.2,538275.1 230575.0,538606.1 230705.0,539102.4 230769.7,539437.8 230654.3,539688.2 230609.1,540028.8 230578.8,540223.5 230308.3,540408.5 230142.9,540689.8 230403.1,540930.7 230573.2,541126.0 230507.9,541386.3 230407.6,541787.6 230592.6,541897.5 230472.3,541891.1 229931.6,541809.9 229536.1,541904.3 229230.6,542180.2 229370.6,542466.8 229725.9,542537.1 229806.0,542672.2 229720.7,542882.4 229635.5,543001.9 229345.0,543034.3 229268.2,543034.3 229268.2,543071.6 229179.7,542775.4 228949.6,542704.7 228749.4,542819.4 228554.0,543064.8 228493.8,543059.4 228343.6,542868.7 228253.6,542752.0 228132.5,542748.1 228128.5,542748.1 228128.5,542857.2 227692.8,542780.5 227562.0,542780.5 227562.0,542681.0 227392.5,542484.4 226937.0,542002.4 226571.8,541114.8 226287.1,540436.9 225751.8,539825.4 225672.1,539214.3 225742.7,537831.8 225913.9,537440.9 225889.1,537046.1 226284.9)))",795,Vanyola
"MULTIPOLYGON (((537046.1 226284.9,537440.9 225889.1,537831.8 225913.9,539214.3 225742.7,539825.4 225672.1,540436.9 225751.8,541114.8 226287.1,542002.4 226571.8,542484.4 226937.0,542681.0 227392.5,542780.5 227562.0,542780.5 227562.0,542784.5 227563.9,543062.6 227692.7,543237.9 227637.5,543382.5 227367.0,543471.6 226986.4,543580.9 226615.8,543685.2 226250.2,545119.5 226729.9,545309.4 226549.5,545605.3 226639.4,545658.8 226028.5,545683.0 225703.1,545712.4 225452.7,545742.1 225317.5,545747.9 225198.3,545747.9 225198.3,545666.2 225057.2,545465.1 224807.0,545268.7 224426.6,545037.4 224106.3,544861.1 223791.0,544765.2 223495.6,545000.5 223325.0,545000.5 223325.0,544998.8 223321.0,544889.9 223068.2,544889.9 223068.2,544887.1 223064.2,544708.2 222809.7,544612.9 222759.7,544241.9 222704.9,544127.2 222890.2,544389.3 223490.9,544355.0 223761.3,544506.1 224046.6,543980.3 224177.1,543810.8 224502.7,543404.8 224462.9,543248.8 224212.7,543088.3 224127.7,543017.9 224047.6,542762.2 223972.7,542671.2 223692.4,542681.3 223670.0,542681.3 223670.0,542677.3 223670.4,542410.7 223697.6,542055.5 223898.1,541565.0 224118.8,541144.6 224289.3,540813.5 224154.3,540562.5 223989.3,540282.1 224074.6,540082.4 224325.1,539927.2 224360.2,539621.5 224345.4,539395.6 224190.4,539030.6 223947.9,539026.6 223945.2,539026.6 223945.2,539019.3 224000.4,538459.5 224546.5,537950.1 225162.7,537380.3 225703.9,537115.7 226069.6,537046.1 226284.9)))",796,Csót
"MULTIPOLYGON (((537060.4 89976.4,537237.3 90221.4,537684.7 90384.9,538086.2 90408.3,538564.2 90672.0,538987.6 91051.4,538987.6 91051.4,539294.8 91260.7,539837.8 91474.0,540275.2 91657.7,540868.2 91830.7,541445.0 91778.1,541791.7 91871.9,542128.4 91970.7,542570.4 92039.0,542675.7 92028.6,542799.8 91762.3,542878.2 91375.8,542922.3 91155.0,543218.3 91148.7,543218.3 91148.7,543214.3 91145.1,543102.4 91043.9,543418.7 91082.6,543427.2 90766.7,543420.6 90455.8,543217.7 90000.3,543235.4 89533.9,543279.1 89232.8,543071.4 88827.5,542803.3 88402.4,542435.9 88178.3,542044.5 88175.0,541312.3 88263.3,541040.3 88053.9,540908.2 87723.5,540635.3 87338.5,540385.3 86972.5,540382.5 86968.5,540382.5 86968.5,539960.3 86829.9,539564.1 86856.6,539112.8 86938.8,538812.8 87145.7,538370.2 86947.0,538278.1 86576.3,538251.5 86280.5,538149.9 86237.5,538145.9 86235.8,538145.9 86235.8,537967.4 86672.9,537858.8 87039.4,537599.5 87361.4,537551.0 87702.6,537614.5 88364.3,537471.0 88786.2,537232.2 89198.4,537124.0 89645.2,537061.2 89972.4,537060.4 89976.4)))",797,Lad
"MULTIPOLYGON (((537153.0 221035.3,537157.0 221037.2,537428.4 221167.6,537573.9 221237.6,537769.6 221347.6,537920.3 221482.7,538180.7 221437.4,538320.7 221337.2,538555.9 221226.9,538822.0 221416.9,538822.0 221416.9,539131.6 221006.1,539376.8 220900.8,539416.4 220876.8,539416.4 220876.8,539591.9 220770.5,539706.2 220409.9,539920.7 220044.3,540080.2 219728.7,540354.6 219272.9,540474.3 219077.5,540469.3 219067.5,540574.1 218907.2,540874.4 218796.9,541119.1 218461.2,541449.0 218180.6,541558.0 217724.9,541862.8 217369.2,542232.7 217063.5,542352.5 216873.1,542206.6 216652.9,541804.6 216227.6,542370.1 215966.9,542831.0 215926.5,543215.9 215580.7,543460.5 215245.1,543515.1 215044.8,543534.2 214684.3,543590.0 214203.4,543590.5 214199.4,543590.5 214199.4,543482.6 214133.5,543176.5 213958.5,542750.5 213933.8,542325.1 214099.3,541989.8 214259.8,541499.7 214605.6,541042.5 214823.2,541038.5 214825.1,541038.5 214825.1,541019.7 215006.5,540870.0 215251.9,540580.0 215477.5,540550.9 215828.0,540321.0 216048.4,540291.9 216429.0,540313.6 217059.8,540180.0 217670.8,539920.1 217941.3,539720.0 218041.6,539533.9 217781.4,539333.7 217866.6,539074.1 218227.3,538754.0 218447.9,538304.1 218833.7,538113.9 218939.0,538027.3 219001.5,538027.3 219001.5,537988.9 219029.2,537779.3 219339.8,537950.1 219524.9,537840.9 219905.5,537521.7 220471.5,537287.2 220827.2,537153.0 221035.3)))",798,Homokbödöge
"MULTIPOLYGON (((537371.0 151558.5,538498.9 151909.7,538551.2 152796.8,539377.2 153066.7,539411.3 154089.5,539290.5 154788.4,539255.6 155170.0,539195.3 155522.0,538915.2 155937.0,538752.3 156129.8,538708.9 156255.8,538818.0 156896.4,539371.2 157014.4,539665.3 155791.6,539913.6 154158.1,540685.9 153069.3,541804.7 153480.8,542495.1 153791.6,542495.1 153791.6,542497.5 153787.6,542836.6 153226.8,542927.3 152107.4,543169.1 151835.1,543622.5 151532.5,544348.0 151320.7,545133.9 151411.5,545466.4 151472.0,545678.0 151532.5,546068.5 151271.9,546068.5 151271.9,546064.5 151271.5,544946.8 151162.4,544892.2 150506.3,544982.7 150231.5,544680.5 150140.8,544257.3 149747.4,544196.8 149384.4,544378.2 149142.3,545194.3 146964.0,545194.3 146964.0,544419.4 146842.8,544419.4 146842.8,544227.1 146812.7,543592.3 146479.9,542927.3 146116.8,542477.1 145501.6,542474.2 145497.6,542474.2 145497.6,542467.6 145511.5,541915.5 145468.7,541518.3 145393.7,541045.7 145299.7,540865.1 145292.0,540865.1 145292.0,540861.1 145292.9,540510.2 145372.0,540398.6 145644.4,540086.4 145548.2,539961.4 145941.1,539827.2 146389.3,539620.6 147049.2,539319.4 147384.3,538929.5 147840.9,538545.6 148367.7,538333.1 148957.4,538125.9 149567.1,537836.4 150032.4,537372.2 151554.5,537371.0 151558.5)))",799,Lengyeltóti
"MULTIPOLYGON (((537586.2 180789.3,537934.0 181291.3,538158.0 181534.1,538444.7 181600.5,538435.5 182027.0,539342.7 182366.0,539673.1 182697.7,540228.4 182971.2,540684.4 183233.6,540688.4 183235.9,540688.4 183235.9,540831.3 183424.6,541029.0 183577.5,541223.2 183479.6,541223.2 183479.6,541225.2 183475.6,541423.2 183070.6,541423.2 183070.6,541421.8 183066.6,541252.6 182566.0,541488.0 182312.3,541324.8 182113.9,540952.8 182043.6,540655.1 180808.6,540592.8 180653.9,541005.1 180372.5,541234.5 180279.2,541388.9 180206.9,541559.1 179452.2,541679.6 179099.5,542026.6 178442.8,542026.6 178442.8,541692.4 178567.6,541329.6 178442.0,540819.8 178193.0,540325.3 177968.9,539760.7 177745.6,539760.7 177745.6,539757.6 177749.6,539474.9 178115.6,539147.1 178340.7,538800.4 178285.1,538484.9 178680.6,538284.8 179084.5,538044.5 179474.0,537799.5 179893.6,537790.7 180345.1,537588.0 180785.3,537586.2 180789.3)))",800,Kapolcs
"MULTIPOLYGON (((537725.7 96653.1,537729.7 96656.2,538133.7 96967.3,538545.7 97070.9,538807.3 97210.2,539224.9 97424.0,539632.3 97622.9,539917.7 97491.3,540138.4 97480.3,540405.7 97538.5,540409.7 97539.3,540409.7 97539.3,540522.7 97057.4,540611.4 96731.1,540639.6 96334.8,541157.5 95952.2,540909.6 95621.3,540856.8 95616.8,540535.2 95527.9,540504.1 95322.4,540288.4 95333.4,540032.3 95304.4,540025.0 94848.1,539643.5 94809.6,539542.0 94589.4,539595.9 94318.4,539354.3 94179.0,539174.3 94300.1,538778.0 94326.8,538657.6 94327.4,538657.6 94327.4,538657.6 94331.4,538664.6 94738.5,538630.8 94994.4,538566.8 95255.5,538356.6 95366.7,538347.4 95537.2,538116.7 95558.3,537791.3 95720.1,537612.6 96122.1,537725.7 96653.1)))",801,Hencse
"MULTIPOLYGON (((537789.5 208932.3,537942.4 209060.4,537862.8 209285.8,537838.5 209571.2,537874.3 209816.5,537930.5 210227.0,538326.7 210361.9,538548.2 210752.3,538354.4 211368.3,538185 211739,538181.3 212229.6,538402.4 212464.8,538428 212650,538315.8 212835.8,538313.4 212839.8,538313.4 212839.8,538704.4 212985.3,538585.1 213340.9,538391.2 213901.8,538461.8 214072.0,538578.5 214612.7,538453.7 214830.8,538453.7 214830.8,538457.7 214832.8,538784.9 214998.1,538990.8 215168.1,539361.8 215243.0,539476.4 214997.6,539766.1 214661.9,539935.7 214381.4,540095.5 214171.0,540286.6 214421.2,540441.6 214310.9,540781.8 214105.4,541302.9 214095.0,541263.5 214370.4,540978.2 214455.8,541044.1 214771.1,541038.5 214825.1,541038.5 214825.1,541042.5 214823.2,541499.7 214605.6,541989.8 214259.8,542325.1 214099.3,542750.5 213933.8,543176.5 213958.5,543482.6 214133.5,543590.5 214199.4,543590.5 214199.4,543638.2 214228.6,543862.5 213777.8,544272.3 213387.0,544682.3 213046.2,545288.1 212845.5,545783.5 212609.8,545988.4 212399.4,546278.6 212233.9,546669.4 212248.7,546980.5 212388.7,547356.6 212508.6,547502.0 212563.5,547797.7 212568.3,547988.1 212568.2,548283.7 212573.0,548543.7 212608.3,548547.7 212608.9,548547.7 212608.9,548559.2 212517.7,548593.8 212362.5,549048.5 211891.5,549243.5 211701.1,549303.4 211626.0,549423.1 211430.6,549386.9 211005.1,549677.2 210884.7,549446.0 210604.5,549180.1 210469.5,549180.1 210469.5,549094.0 210149.1,549113.5 209933.8,549113.9 209929.8,549113.9 209929.8,549093.5 209943.8,549038.0 209803.6,548892.1 209578.4,548756.2 209373.2,548540.4 209238.2,548344.4 209023.0,548308.3 208632.5,548202.5 208412.3,547711.5 208417.6,547421.3 208578.1,547196.7 208893.7,546991.7 209059.0,546795.9 208919.0,546695.2 208753.8,546528.9 208398.5,546151.3 207722.8,546137.5 207727.1,546137.5 207727.1,546059.2 207751.6,546059.2 207751.6,546059.9 207755.6,546137.4 208153.4,546113.4 208523.9,546034.1 208844.4,545944.7 209144.9,545880.7 209575.5,545737.0 210196.5,545382.7 210742.5,545094.0 211468.7,544527.7 211449.1,543901.1 211314.3,543600.0 211169.4,543333.0 210613.8,542952.0 210533.9,542680.8 210318.8,542364.1 209933.5,542252.5 209417.9,542190.3 209154.7,542189.4 209150.7,542189.4 209150.7,542021.1 209047.5,541665.3 209057.8,541439.5 208932.8,541463.8 208627.3,541302.9 208417.1,540921.6 208252.2,540585.4 208047.1,540324.5 207942.2,539883.3 207827.3,539742.3 207577.1,539591.1 207246.7,539375.1 207031.6,539010.8 207037.3,539006.8 207037.4,539006.8 207037.4,538965.2 207402.4,538916.5 207928.1,538812.0 208223.6,538397.1 208569.4,537846.9 208950.3,537789.5 208932.3)))",802,Bakonyjákó
"MULTIPOLYGON (((537921.8 140902.1,537923.0 140906.1,538079.2 141411.6,537906.7 141995.8,539518.5 142526.1,539540.6 143769.8,539777.6 143871.9,539871.3 144121.5,540057.0 144134.1,540920.2 144559.0,540865.1 145292.0,540865.1 145292.0,541045.7 145299.7,541518.3 145393.7,541915.5 145468.7,542467.6 145511.5,542474.2 145497.6,542474.2 145497.6,542569.9 145294.4,542697.8 144745.9,542725.0 144168.7,542687.3 143612.5,542693.4 142965.3,543043.1 142865.3,543043.1 142865.3,543151.8 142748.5,543018.8 142559.7,543120.1 142267.4,542162.4 141898.9,542377.2 141113.6,542127.4 140444.7,541142.7 140307.4,541229.5 139323.1,540852.7 138875.5,540599.8 139128.6,540257.5 139371.1,540291.6 138934.3,539625.7 139008.4,539556.3 138698.3,538956.2 138816.7,539061.6 139186.4,538044.5 139319.9,538040.5 139320.4,538040.5 139320.4,537947.8 139868.4,537921.8 140902.1)))",803,Öreglak
"MULTIPOLYGON (((538040.5 139320.4,538044.5 139319.9,539061.6 139186.4,538956.2 138816.7,539556.3 138698.3,539625.7 139008.4,540291.6 138934.3,540257.5 139371.1,540599.8 139128.6,540852.7 138875.5,541229.5 139323.1,541142.7 140307.4,542127.4 140444.7,542377.2 141113.6,542162.4 141898.9,543120.1 142267.4,543018.8 142559.7,543151.8 142748.5,543043.1 142865.3,543043.1 142865.3,543047.1 142867.6,543720.2 143247.6,544077.1 143313.0,544344.0 143394.8,544519.8 143783.7,544749.4 144076.6,544763.6 144068.3,544763.6 144068.3,545023.0 143917.4,545324.3 143948.5,545402.2 143781.9,545288.2 143507.6,545843.0 142652.5,546170.7 142417.4,546446.9 142443.8,546384.2 142264.0,546305.6 142014.3,546755.1 141155.6,547179.1 140994.4,547196.4 141520.9,547098.8 142089.0,547274.2 142447.8,547707.7 142973.7,548105.9 143495.1,548323.1 143973.8,548423.8 144373.7,548466.7 144578.8,548466.7 144578.8,548470.7 144578.9,548968.3 144592.2,549208.3 144177.7,549460.0 143878.4,549356.3 142901.6,549309.5 142049.5,549216.2 141458.8,549451.5 141430.6,549672.2 141076.6,549570.0 140932.5,549262.2 140791.1,549384.4 140197.6,549546.0 139914.5,549454.6 139464.3,550116.1 138556.5,550119.0 138552.5,550119.0 138552.5,549730.2 138357.1,549730.2 138357.1,549726.2 138357.6,549004.3 138442.0,548511.2 138679.3,547811.8 138869.2,547245.8 138906.8,546624.1 138910.1,545855.5 138810.0,545600.4 138487.4,545151.4 138495.9,545137 138333,544772.1 137799.9,544242.0 137055.8,543850.2 136639.7,543197.6 136653.4,543193.6 136653.4,543193.6 136653.4,541868.5 136500.2,541402.9 135874.7,541173.5 135601.9,540863.2 135280.0,540454.4 135084.8,540266.1 134881.7,540135.3 134482.1,539774.6 134140.8,539601.0 133912.4,538908.8 133602.4,538904.8 133600.6,538904.8 133600.6,538783.8 134284.4,538714.3 135067.9,538600 135872,538519.5 136585.3,538377.0 137164.1,538317.7 137596.2,538135.2 138546.7,538040.5 139320.4)))",804,Somogyvár
"MULTIPOLYGON (((538070.9 65399.3,538179.4 65595.2,538426.7 65875.0,538608.2 66044.7,538879.8 66173.9,539196.7 66328.0,539196.7 66328.0,539200.7 66329.3,539669.1 66471.5,539981.1 66645.6,540247.0 66629.5,540568.3 66658.2,540824.1 66637.0,541081.3 66705.1,541085.3 66706.1,541085.3 66706.1,541109.7 66565.6,542330.2 66781.1,542061.3 68221.4,542411.7 68049.4,542641.0 67742.6,542922.2 67776.5,543010.4 67344.8,543035.1 67259.5,543567.4 67337.4,543888.3 67285.9,544309.5 67224.0,544439.6 67158.2,544423.6 66952.7,544192.1 66823.3,543890.7 66769.4,543594.4 66705.5,543493.8 66660.8,543977.4 66026.9,544101.5 65745.5,544180.1 65414.2,544636.8 65432.3,545213.9 65424.9,545213.9 65424.9,545214.7 65420.9,545292.4 65058.4,545078.1 64347.3,545001.4 64056.7,544008.3 64166.3,543295.9 64189.4,543091.1 64149.0,543091.1 64149.0,541440.4 64451.8,540453.3 64711.8,539777.9 64997.7,539362.3 64295.9,538764.8 64581.8,539102.5 65179.7,538070.9 65399.3)))",805,Potony
